Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix, 1-wire, ble, RAT, Band
24/04/2025,08:09:13,24/04/2025,02:17:48,8674886293973,0x605e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11274,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805112f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:17:47
24/04/2025,08:09:13,24/04/2025,02:18:03,8674886293973,0x605f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11483,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051202,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:18:02
24/04/2025,08:09:14,24/04/2025,02:18:18,8674886293973,0x6060,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11483,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051211,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:18:17
24/04/2025,08:09:14,24/04/2025,02:18:33,8674886293973,0x6061,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11483,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051220,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:18:32
24/04/2025,08:09:15,24/04/2025,02:18:48,8674886293973,0x6062,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11483,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805122f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:18:47
24/04/2025,08:09:15,24/04/2025,02:19:03,8674886293973,0x6064,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11460,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051302,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:19:02
24/04/2025,08:09:16,24/04/2025,02:19:18,8674886293973,0x6066,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11465,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051311,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:19:17
24/04/2025,08:09:16,24/04/2025,02:19:33,8674886293973,0x6067,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11470,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051320,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:19:32
24/04/2025,08:09:17,24/04/2025,02:19:48,8674886293973,0x6068,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805132f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:19:47
24/04/2025,08:09:17,24/04/2025,02:20:03,8674886293973,0x6069,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11459,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051403,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:20:03
24/04/2025,08:09:18,24/04/2025,02:20:18,8674886293973,0x606a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11459,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051412,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:20:18
24/04/2025,08:09:18,24/04/2025,02:20:33,8674886293973,0x606b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11524,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051421,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:20:33
24/04/2025,08:09:19,24/04/2025,02:20:48,8674886293973,0x606c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11503,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805142f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:20:47
24/04/2025,08:09:19,24/04/2025,02:21:03,8674886293973,0x606d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11503,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051502,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:21:02
24/04/2025,08:09:20,24/04/2025,02:21:18,8674886293973,0x606e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11503,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051511,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:21:17
24/04/2025,08:09:20,24/04/2025,02:21:33,8674886293973,0x606f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11451,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051520,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:21:32
24/04/2025,08:09:21,24/04/2025,02:21:48,8674886293973,0x6070,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11518,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805152f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:21:47
24/04/2025,08:09:22,24/04/2025,02:22:03,8674886293973,0x6071,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11400,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051602,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:22:02
24/04/2025,08:09:22,24/04/2025,02:22:18,8674886293973,0x6072,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11457,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051611,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:22:17
24/04/2025,08:09:22,24/04/2025,02:22:33,8674886293973,0x6073,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11463,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051620,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:22:32
24/04/2025,08:09:23,24/04/2025,02:22:48,8674886293973,0x6074,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11515,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805162f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:22:47
24/04/2025,08:09:23,24/04/2025,02:23:03,8674886293973,0x6075,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11508,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051702,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:23:02
24/04/2025,08:09:24,24/04/2025,02:23:18,8674886293973,0x6076,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11462,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051711,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:23:17
24/04/2025,08:09:24,24/04/2025,02:23:33,8674886293973,0x6077,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11509,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051720,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:23:32
24/04/2025,08:09:25,24/04/2025,02:23:48,8674886293973,0x6078,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11458,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805172f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:23:47
24/04/2025,08:09:25,24/04/2025,02:24:03,8674886293973,0x607a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11508,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051802,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:24:02
24/04/2025,08:09:26,24/04/2025,02:24:18,8674886293973,0x607c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11483,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051811,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:24:17
24/04/2025,08:09:26,24/04/2025,02:24:33,8674886293973,0x607d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11483,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051820,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:24:32
24/04/2025,08:09:27,24/04/2025,02:24:48,8674886293973,0x607e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11483,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805182f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:24:47
24/04/2025,08:09:27,24/04/2025,02:25:03,8674886293973,0x607f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11480,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051902,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:25:02
24/04/2025,08:09:28,24/04/2025,02:25:18,8674886293973,0x6080,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11498,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051911,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:25:17
24/04/2025,08:09:28,24/04/2025,02:25:33,8674886293973,0x6081,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11470,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051920,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:25:32
24/04/2025,08:09:29,24/04/2025,02:25:48,8674886293973,0x6082,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11464,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805192f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:25:47
24/04/2025,08:09:29,24/04/2025,02:26:03,8674886293973,0x6083,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11464,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051a02,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:26:02
24/04/2025,08:09:30,24/04/2025,02:26:18,8674886293973,0x6084,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11464,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051a11,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:26:17
24/04/2025,08:09:30,24/04/2025,02:26:33,8674886293973,0x6085,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11515,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051a20,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:26:32
24/04/2025,08:09:31,24/04/2025,02:26:48,8674886293973,0x6086,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11510,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051a2f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:26:47
24/04/2025,08:09:31,24/04/2025,02:27:03,8674886293973,0x6087,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051b02,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:27:02
24/04/2025,08:09:32,24/04/2025,02:27:18,8674886293973,0x6088,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11465,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051b11,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:27:17
24/04/2025,08:09:32,24/04/2025,02:27:33,8674886293973,0x6089,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11505,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051b20,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:27:32
24/04/2025,08:09:33,24/04/2025,02:27:48,8674886293973,0x608a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11505,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051b30,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:27:48
24/04/2025,08:09:33,24/04/2025,02:28:03,8674886293973,0x608b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11505,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051c02,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:28:02
24/04/2025,08:09:34,24/04/2025,02:28:18,8674886293973,0x608c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051c11,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:28:17
24/04/2025,08:09:34,24/04/2025,02:28:33,8674886293973,0x608d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051c20,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:28:32
24/04/2025,08:09:35,24/04/2025,02:28:48,8674886293973,0x608f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11527,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051c30,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:28:48
24/04/2025,08:09:35,24/04/2025,02:29:03,8674886293973,0x6090,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051d02,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:29:02
24/04/2025,08:09:36,24/04/2025,02:29:18,8674886293973,0x6092,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11530,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051d11,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:29:17
24/04/2025,08:09:36,24/04/2025,02:29:33,8674886293973,0x6093,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11462,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051d20,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:29:32
24/04/2025,08:09:37,24/04/2025,02:29:48,8674886293973,0x6094,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11518,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051d2f,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:29:47
24/04/2025,08:09:38,24/04/2025,02:30:03,8674886293973,0x6095,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11518,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051e02,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:30:02
24/04/2025,08:09:38,24/04/2025,02:30:18,8674886293973,0x6096,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11465,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051e11,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:30:17
24/04/2025,08:09:39,24/04/2025,02:30:33,8674886293973,0x6097,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11477,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051e20,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:30:32
24/04/2025,08:09:39,24/04/2025,02:30:48,8674886293973,0x6098,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11521,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051e2f,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:30:47
24/04/2025,08:09:40,24/04/2025,02:31:03,8674886293973,0x6099,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11519,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051f02,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:31:02
24/04/2025,08:09:40,24/04/2025,02:31:18,8674886293973,0x609a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11468,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051f11,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:31:17
24/04/2025,08:09:41,24/04/2025,02:31:33,8674886293973,0x609b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11468,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051f20,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:31:32
24/04/2025,08:09:41,24/04/2025,02:31:48,8674886293973,0x609c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11459,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418051f2f,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:31:47
24/04/2025,08:09:42,24/04/2025,02:32:03,8674886293973,0x609d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11520,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052003,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:32:03
24/04/2025,08:09:42,24/04/2025,02:32:18,8674886293973,0x609e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052012,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:32:18
24/04/2025,08:09:43,24/04/2025,02:32:33,8674886293973,0x609f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11497,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052021,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:32:33
24/04/2025,08:09:43,24/04/2025,02:32:48,8674886293973,0x60a0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11497,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805202f,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:32:47
24/04/2025,08:09:44,24/04/2025,02:33:03,8674886293973,0x60a1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11501,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052102,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:33:02
24/04/2025,08:09:44,24/04/2025,02:33:18,8674886293973,0x60a2,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11501,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052111,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:33:17
24/04/2025,08:09:45,24/04/2025,02:33:33,8674886293973,0x60a3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11449,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052120,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:33:32
24/04/2025,08:09:45,24/04/2025,02:33:48,8674886293973,0x60a4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11504,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805212f,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:33:47
24/04/2025,08:09:46,24/04/2025,02:34:03,8674886293973,0x60a6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11411,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052202,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:34:02
24/04/2025,08:09:46,24/04/2025,02:34:18,8674886293973,0x60a8,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052211,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:34:17
24/04/2025,08:09:47,24/04/2025,02:34:33,8674886293973,0x60a9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052220,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:34:32
24/04/2025,08:09:47,24/04/2025,02:34:48,8674886293973,0x60aa,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041805222f,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:34:47
24/04/2025,08:09:48,24/04/2025,02:35:03,8674886293973,0x60ab,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11520,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052303,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:35:03
24/04/2025,08:09:48,24/04/2025,02:35:18,8674886293973,0x60ac,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11526,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052312,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:35:18
24/04/2025,08:09:49,24/04/2025,02:35:33,8674886293973,0x60ad,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11456,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418052321,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 05:35:33
