Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix,,
27/03/2025,09:02:40,26/03/2025,06:39:12,8674886293973,0x3337,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0210,-23.323136,-51.189757,07e9031a09270a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:39:10 ,,
27/03/2025,08:44:02,26/03/2025,03:29:29,8674886293973,0x2a45,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061d1c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:29:28 ,,
27/03/2025,08:44:02,26/03/2025,03:29:34,8674886293973,0x2a46,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061d21,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:29:33 ,,
27/03/2025,09:22:26,26/03/2025,13:36:15,8674886293973,0x3bdf,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,001d,0x0256,-23.329177,-51.177628,07e9031a10240e,724,6,c4a7,07a7140c,0x000003,0x0000000309,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:36:14 ,,
27/03/2025,08:37:40,26/03/2025,02:24:47,8674886293973,0x2736,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a05182c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 05:24:44 ,,
27/03/2025,08:44:04,26/03/2025,03:29:49,8674886293973,0x2a49,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061d30,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:29:48 ,,
27/03/2025,08:44:04,26/03/2025,03:29:54,8674886293973,0x2a4a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061d35,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:29:53 ,,
27/03/2025,08:44:05,26/03/2025,03:29:59,8674886293973,0x2a4b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061d39,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:29:57 ,,
27/03/2025,09:27:40,26/03/2025,19:12:25,8674886293973,0x3ed3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,31,-,0,-,0,0,41,0a,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a160c18,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:12:24 ,,
27/03/2025,08:44:06,26/03/2025,03:30:09,8674886293973,0x2a4d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061e07,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:30:07 ,,
27/03/2025,08:44:06,26/03/2025,03:30:14,8674886293973,0x2a4e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061e0c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:30:12 ,,
27/03/2025,08:44:07,26/03/2025,03:30:19,8674886293973,0x2a4f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061e11,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:30:17 ,,
27/03/2025,09:16:33,26/03/2025,12:18:13,8674886293973,0x3903,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,0,0x0248,-23.330067,-51.177323,07e9031a0f120b,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:18:11 ,,
27/03/2025,08:44:08,26/03/2025,03:30:29,8674886293973,0x2a51,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061e1c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:30:28 ,,
27/03/2025,08:44:08,26/03/2025,03:30:34,8674886293973,0x2a52,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061e21,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:30:33 ,,
27/03/2025,08:33:00,26/03/2025,01:36:26,8674886293973,0x24f6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a042418,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:36:24 ,,
27/03/2025,09:24:41,26/03/2025,15:02:53,8674886293973,0x3d0c,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,100,11484,0,0,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-,-,-, None,,
27/03/2025,08:44:10,26/03/2025,03:30:49,8674886293973,0x2a55,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061e30,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:30:48 ,,
27/03/2025,08:44:10,26/03/2025,03:30:54,8674886293973,0x2a56,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061e35,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:30:53 ,,
27/03/2025,08:44:11,26/03/2025,03:30:59,8674886293973,0x2a57,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061e3a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:30:58 ,,
27/03/2025,09:14:04,26/03/2025,11:54:52,8674886293973,0x37f9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,22,6,-,4,206,0,0x02a0,-23.32968,-51.177549,07e9031a0e3632,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 14:54:50 ,,
27/03/2025,08:44:12,26/03/2025,03:31:09,8674886293973,0x2a59,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061f08,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:31:08 ,,
27/03/2025,08:44:12,26/03/2025,03:31:14,8674886293973,0x2a5a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061f0d,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:31:13 ,,
27/03/2025,08:44:13,26/03/2025,03:31:19,8674886293973,0x2a5b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061f12,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:31:18 ,,
27/03/2025,09:22:45,26/03/2025,13:39:30,8674886293973,0x3c07,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,22,8,-,1,0,001d,0x0208,-23.329461,-51.178314,07e9031a10271a,724,6,c4a7,07a71434,0x000005,0x0000000400,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:39:26 ,,
27/03/2025,08:44:14,26/03/2025,03:31:29,8674886293973,0x2a5d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061f1c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:31:28 ,,
27/03/2025,08:44:14,26/03/2025,03:31:34,8674886293973,0x2a5e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061f21,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:31:33 ,,
27/03/2025,08:49:32,26/03/2025,04:25:51,8674886293973,0x2ce8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a071931,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:25:49 ,,
27/03/2025,09:15:21,26/03/2025,12:09:39,8674886293973,0x3898,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,0,0x0248,-23.330067,-51.177323,07e9031a0f0925,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:09:37 ,,
27/03/2025,08:44:16,26/03/2025,03:31:49,8674886293973,0x2a61,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061f30,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:31:48 ,,
27/03/2025,08:44:16,26/03/2025,03:31:54,8674886293973,0x2a62,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061f35,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:31:53 ,,
27/03/2025,08:44:17,26/03/2025,03:31:59,8674886293973,0x2a64,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061f3a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:31:58 ,,
27/03/2025,08:40:07,26/03/2025,02:50:39,8674886293973,0x2863,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a053226,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 05:50:38 ,,
27/03/2025,08:44:18,26/03/2025,03:32:09,8674886293973,0x2a66,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062008,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:32:08 ,,
27/03/2025,08:44:18,26/03/2025,03:32:14,8674886293973,0x2a67,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a06200d,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:32:13 ,,
27/03/2025,09:17:02,26/03/2025,12:22:58,8674886293973,0x393e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,0,0x0248,-23.330067,-51.177323,07e9031a0f1638,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:22:56 ,,
27/03/2025,08:38:35,26/03/2025,02:33:58,8674886293973,0x27a8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a052137,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 05:33:55 ,,
27/03/2025,08:44:20,26/03/2025,03:32:29,8674886293973,0x2a6a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a06201c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:32:28 ,,
27/03/2025,08:44:20,26/03/2025,03:32:34,8674886293973,0x2a6b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062021,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:32:33 ,,
27/03/2025,08:34:18,26/03/2025,01:51:23,8674886293973,0x2598,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a043315,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:51:21 ,,
27/03/2025,09:27:23,26/03/2025,19:06:35,8674886293973,0x3eae,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,37,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a160621,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:06:33 ,,
27/03/2025,08:44:22,26/03/2025,03:32:49,8674886293973,0x2a6e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062030,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:32:48 ,,
27/03/2025,08:44:22,26/03/2025,03:32:54,8674886293973,0x2a6f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062035,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:32:53 ,,
27/03/2025,08:44:23,26/03/2025,03:32:59,8674886293973,0x2a70,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a06203a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:32:58 ,,
27/03/2025,09:22:22,26/03/2025,13:35:35,8674886293973,0x3bd7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,7,-,1,0,001d,0x0256,-23.329177,-51.177628,07e9031a102321,724,6,c4a7,07a71434,0x000003,0x0000000309,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:35:33 ,,
27/03/2025,08:44:24,26/03/2025,03:33:09,8674886293973,0x2a72,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062107,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:07 ,,
27/03/2025,08:44:24,26/03/2025,03:33:14,8674886293973,0x2a73,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a06210c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:12 ,,
27/03/2025,08:44:25,26/03/2025,03:33:19,8674886293973,0x2a74,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062111,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:17 ,,
27/03/2025,09:12:38,26/03/2025,10:11:11,8674886293973,0x3728,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,0,0,41,8,-,1,0,010b,0x0232,-23.330065,-51.177766,07e9031a0d0b08,724,6,c4a7,07a7140c,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, -, 2025-03-26 13:11:08 ,,
27/03/2025,08:44:26,26/03/2025,03:33:29,8674886293973,0x2a76,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a06211c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:28 ,,
27/03/2025,08:44:26,26/03/2025,03:33:34,8674886293973,0x2a77,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062121,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:33 ,,
27/03/2025,08:44:27,26/03/2025,03:33:39,8674886293973,0x2a78,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062126,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:38 ,,
27/03/2025,08:54:28,26/03/2025,05:16:08,8674886293973,0x2f46,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a081006,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:16:06 ,,
27/03/2025,08:44:28,26/03/2025,03:33:49,8674886293973,0x2a7a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062130,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:48 ,,
27/03/2025,08:44:28,26/03/2025,03:33:54,8674886293973,0x2a7b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062135,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:53 ,,
27/03/2025,08:44:29,26/03/2025,03:33:59,8674886293973,0x2a7c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a06213a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:33:58 ,,
27/03/2025,09:29:21,26/03/2025,19:45:26,8674886293973,0x3fa7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,3,-,0,-,0,0,41,0b,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a162d18,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:45:24 ,,
27/03/2025,08:23:49,26/03/2025,00:05:18,8674886293973,0x208e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a03050f,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:05:15 ,,
27/03/2025,08:44:30,26/03/2025,03:34:14,8674886293973,0x2a80,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a06220d,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:13 ,,
27/03/2025,08:44:31,26/03/2025,03:34:19,8674886293973,0x2a81,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062212,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:18 ,,
27/03/2025,08:17:55,25/03/2025,23:06:45,8674886293973,0x1db8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02062b,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:06:43 ,,
27/03/2025,08:44:32,26/03/2025,03:34:29,8674886293973,0x2a83,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a06221c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:28 ,,
27/03/2025,08:44:32,26/03/2025,03:34:34,8674886293973,0x2a84,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062221,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:33 ,,
27/03/2025,08:44:33,26/03/2025,03:34:39,8674886293973,0x2a85,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062226,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:38 ,,
27/03/2025,08:31:16,26/03/2025,01:19:16,8674886293973,0x2422,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a04130e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:19:14 ,,
27/03/2025,08:44:34,26/03/2025,03:34:49,8674886293973,0x2a87,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062230,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:48 ,,
27/03/2025,08:44:35,26/03/2025,03:34:54,8674886293973,0x2a88,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062234,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:52 ,,
27/03/2025,08:44:35,26/03/2025,03:34:59,8674886293973,0x2a89,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062239,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:57 ,,
27/03/2025,08:41:12,26/03/2025,03:01:19,8674886293973,0x28e7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a060112,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:01:18 ,,
27/03/2025,08:44:36,26/03/2025,03:35:09,8674886293973,0x2a8b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062307,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:35:07 ,,
27/03/2025,08:54:03,26/03/2025,05:11:58,8674886293973,0x2f13,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a080b38,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:11:56 ,,
27/03/2025,08:44:37,26/03/2025,03:35:19,8674886293973,0x2a8d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062311,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:35:17 ,,
27/03/2025,08:54:46,26/03/2025,05:18:58,8674886293973,0x2f6a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a081238,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:18:56 ,,
